time(s),joint1(rad),joint2(rad),joint3(rad),joint4(rad),joint5(rad),joint6(rad)
14.70000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
14.70000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
14.70000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
14.80000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
14.80000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
14.90000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
14.90000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
14.90000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
15.00000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
15.00000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
15.10000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
15.10000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
15.20000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
15.20000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
15.20000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
15.30000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
15.30000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
15.30000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
15.40000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
15.40000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
15.40000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
15.50000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
15.50000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
15.60000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
15.60000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
15.60000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
15.70000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
15.70000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
15.70000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
15.80000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
15.80000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
15.80000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
15.90000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
15.90000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
15.90000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
16.00000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
16.00000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
16.10000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
16.10000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
16.10000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
16.20000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
16.20000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
16.20000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
16.30000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
16.30000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
16.30000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
16.40000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
16.40000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
16.50000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
16.50000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
16.50000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
16.60000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
16.60000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
16.60000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
16.90000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
17.00000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
17.00000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
17.00000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
17.10000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
17.10000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
17.10000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
17.20000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
17.20000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
17.20000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
17.30000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
17.30000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
17.30000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
17.40000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
17.40000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
17.40000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
17.50000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
17.60000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
17.60000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
17.60000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
17.70000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
17.70000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
17.70000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
17.80000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
17.80000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
17.90000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
17.90000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
17.90000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
18.00000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
18.00000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
18.00000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
18.10000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
18.10000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
18.20000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
18.20000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
18.30000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
18.30000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
18.30000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
18.40000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
18.40000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
18.40000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
18.50000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
18.50000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
18.60000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
18.60000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
18.70000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
18.70000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
18.70000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
18.80000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
18.80000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
18.80000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
18.90000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
18.90000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
18.90000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
19.00000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
19.00000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
19.10000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
19.10000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
19.20000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
19.20000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
19.20000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
19.30000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
19.30000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
19.30000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
19.40000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
19.40000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
19.40000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
19.50000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
19.50000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
19.60000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
19.60000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
19.60000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
19.70000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
19.70000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
19.80000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
19.80000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
19.80000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
19.90000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
19.90000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
19.90000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
20.00000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
20.00000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
20.10000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
20.10000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
20.20000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
20.20000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
20.20000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
20.30000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
20.30000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
20.30000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
20.40000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
20.40000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
20.40000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
20.50000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
20.50000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
20.50000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
20.60000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
20.60000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
20.70000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
20.70000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
20.70000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
20.80000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
20.80000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
20.80000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
20.90000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
20.90000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
20.90000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
21.00000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
21.00000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
21.00000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
21.10000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
21.20000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
21.20000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
21.20000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
21.30000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
21.30000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
21.30000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
21.40000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
21.40000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
21.40000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
21.50000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
21.50000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
21.60000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
21.60000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
21.60000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
21.70000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
21.70000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
21.70000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
21.80000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
21.80000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
21.80000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
21.90000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
21.90000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
21.90000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
22.00000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
22.00000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
22.10000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
22.10000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
22.20000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
22.20000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
22.20000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
22.30000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
22.30000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
22.30000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
22.40000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
22.40000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
22.40000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
22.50000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
22.50000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
22.50000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
22.60000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
22.60000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
22.70000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
22.70000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
22.70000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
22.80000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
22.80000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
22.80000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
22.90000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
22.90000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
23.00000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
23.00000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
23.00000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
23.10000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
23.10000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
23.20000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
23.20000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
23.20000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
23.30000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
23.30000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
23.30000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
23.40000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
23.40000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
23.40000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
23.50000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
23.50000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
23.50000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
23.60000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
23.60000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
23.70000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
23.70000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
23.70000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
23.80000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
23.80000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
23.80000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
23.90000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
23.90000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
24.00000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
24.00000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
24.00000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
24.10000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
24.10000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
24.20000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
24.20000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
24.20000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
24.30000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
24.30000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
24.30000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
24.40000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
24.40000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
24.50000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
24.50000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
24.60000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
24.60000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
24.60000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
24.70000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
24.70000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
24.70000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
24.80000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
24.80000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
24.90000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
24.90000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
24.90000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
25.00000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
25.00000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
25.00000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
25.10000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
25.10000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
25.20000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
25.20000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
25.20000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
25.30000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
25.30000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
25.30000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
25.40000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
25.50000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
25.50000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
25.50000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
25.60000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
25.60000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
25.60000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
25.70000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
25.70000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
25.70000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
25.80000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
25.80000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
25.90000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
25.90000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
25.90000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
26.00000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
26.00000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
26.00000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
26.10000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
26.10000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
26.20000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
26.20000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
26.20000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
26.30000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
26.30000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
26.30000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
26.40000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
26.40000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
26.50000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
26.50000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
26.50000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
26.60000000,-1.04000000,-0.50200000,1.30000000,1.85000000,-0.47000000,0.24200000
